576,"[-0.7198284080076263, -7551.0, 10490.0, 1.023400991158115, -0.45968040800762633, -4822.047479999999, 10489.999999999998, 1.104955971873907]"
577,"[-0.8170722083388137, -31061.0, 38015.0, 0.3208026195938229, -0.6295308248355241, -23452.98202, 37254.7, 0.5481688911199758]"
578,"[-0.7060484720758693, -16751.0, 23725.0, 0.7484582000738322, -0.4853421584123639, -11054.153, 22776.0, 0.9187089625260196]"
579,"[-0.7298027560118887, -8103.0, 11103.0, 1.006904423693058, -0.6298267560118888, -6992.966472, 11102.999999999998, 1.0400778711262595]"
580,"[-0.7258094186902134, -15782.0, 21744.0, 0.7774168483956443, -0.5167589560534185, -10562.222336, 20439.36, 0.9334103527195092]"
581,"[-0.6651018415178571, -23837.25, 35840.0, 0.5366850094954628, -0.47445902195699713, -16664.51912, 35123.2, 0.7510426886089002]"
582,"[-0.7156278915276756, -30163.0, 42149.0, 0.3476394268105279, -0.572808768364084, -21728.985099999998, 37934.1, 0.5996906873162267]"
583,"[-0.7499369982359506, -20831.0, 27777.0, 0.6265270492451503, -0.5497969982359506, -15271.71122, 27776.999999999996, 0.792666872464361]"
584,"[-0.8722810931399888, -20332.0, 23309.0, 0.641439707152874, -0.8523090931399888, -19866.472651999997, 23308.999999999996, 0.6553520319773506]"
585,"[-0.8511746221756696, -28442.0, 33415.0, 0.39907165979488124, -0.6644067573221119, -21757.12876, 32746.7, 0.5988496116171258]"
586,"[-0.5939234033293439, -21835.0, 36764.0, 0.5965224229137787, -0.49304932196516355, -15951.28944, 32352.32, 0.7723576189244817]"
587,"[-0.8046536435762384, -12069.0, 14999.0, 0.8883801726669422, -0.5845176435762385, -8767.180135999999, 14998.999999999998, 0.9870553432175604]"
588,"[-0.820803981426849, -31995.76, 38981.0, 0.29286723661622033, -0.6129224300273968, -23414.482659999998, 38201.380000000005, 0.5493194478040366]"
589,"[-0.7888008960855212, -30105.375, 38166.0, 0.3493615548905531, -0.5802662204954298, -21703.51176, 37402.68, 0.6004519602725134]"
590,"[-0.7147760706113109, -17492.0, 24472.0, 0.7263133513571526, -0.5251470108278683, -12594.369696000002, 23982.56, 0.8726794541267965]"
591,"[-0.9649286970842534, -25780.0, 26717.0, 0.4786257586933987, -0.9649286970842534, -25780.0, 26717.0, 0.4786257586933987]"
592,"[-0.691344317626682, -15567.0, 22517.0, 0.78384214188294, -0.4808207322721246, -10610.10762, 22066.66, 0.931979296889637]"
593,"[-0.7918148225615282, -11357.0, 14343.0, 0.9096583538899867, -0.5516708225615283, -7912.614608, 14342.999999999998, 1.0125941075037272]"
594,"[-0.6228601744871493, -13207.75, 21205.0, 0.8543485309987654, -0.38589380264590345, -7691.9054, 19932.7, 1.0191900211630232]"
595,"[-0.7138532920901458, -32309.0, 45260.0, 0.28350603228152016, -0.5143055125939019, -22346.3688, 43449.6, 0.5812401223544938]"
596,"[-0.9507187464115509, -38651.4706353616, 40655.0, 0.09396075197103952, -0.8707267464115509, -35399.395875361595, 40654.99999999999, 0.1911492858111645]"
597,"[-0.8425697702154726, -21194.0, 25154.0, 0.6156787630317162, -0.8425697702154726, -21194.0, 25154.0, 0.6156787630317162]"
598,"[-0.5454586737302465, -14317.74472674524, 26249.0, 0.8211762431443989, -0.35237415686759854, -9064.47985874524, 25724.019999999997, 0.9781705154392822]"
599,"[-0.807771355170199, -25154.0, 31140.0, 0.49733382252152486, -0.5996238318063256, -18298.8404, 30517.2, 0.7022008566250265]"
600,"[-0.6895727206570329, -26532.0, 38476.0, 0.45615217403085734, -0.5334917280193556, -18063.432399999998, 33858.88, 0.7092360449471536]"
601,"[-0.6666388842584875, -23995.0, 35994.0, 0.5319706371809471, -0.5074305502937358, -16072.7206, 31674.719999999998, 0.7687286382663293]"
602,"[-0.6967564988971396, -16046.998926100023, 23031.0, 0.7694973327025706, -0.4756421863511871, -10516.334586100023, 22109.760000000002, 0.9347817120710393]"
603,"[-0.7196629213483146, -17934.0, 24920.0, 0.713104143350712, -0.5301335932125659, -12946.71056, 24421.6, 0.8621497171092739]"
604,"[-1.004602235371466, -13752.0, 13689.0, 0.838083572950111, -0.9245342353714663, -12655.949148, 13688.999999999998, 0.8708391469087182]"
605,"[-0.7330955394469374, -19114.0, 26073.0, 0.677839741885554, -0.5234240198438137, -13374.28978, 25551.54, 0.8493714753531391]"
606,"[-0.6207526143042515, -16264.96, 26202.0, 0.7629835472671589, -0.442619318958432, -9973.859799999998, 22533.72, 0.950993617699647]"
607,"[-0.8172585341250372, -35648.0, 43619.0, 0.18371973016951798, -0.6297331980867726, -26918.96572, 42746.62, 0.44458767021447265]"
608,"[-0.6503063457330416, -29719.0, 45700.0, 0.3609084049889433, -0.4893982018837409, -20576.258, 42044.0, 0.6341400358197582]"
609,"[-0.5996003907522534, -16354.700258158464, 27276.0, 0.7603016519355598, -0.43125044403665164, -10351.252658158464, 24002.879999999997, 0.9397151996825422]"
610,"[-0.8855018064751043, -14903.880904782482, 16831.0, 0.803659513063417, -0.8855018064751043, -14903.880904782482, 16831.0, 0.803659513063417]"
611,"[-0.7886362950215862, -26122.0, 33123.0, 0.46840505928570036, -0.5713503073141523, -18167.84278, 31798.08, 0.7061157317628742]"
612,"[-0.691474601094581, -17941.0, 25946.0, 0.7128949477488, -0.48095367458630717, -12229.24756, 25427.08, 0.8835911605570678]"
613,"[-0.6078921150814351, -29404.3494986041, 48371.0, 0.3703117622791452, -0.42478345320982824, -19725.3123986041, 46436.16, 0.6595706182880933]"
614,"[-0.8315363881401617, -9872.0, 11872.0, 0.9540377065813085, -0.5713843881401618, -6783.475456, 11871.999999999998, 1.046338528153012]"
615,"[-0.5488631830873554, -9632.0, 17549.0, 0.9612101272182898, -0.3558481460075054, -6119.883532, 17198.020000000004, 1.0661700298623107]"
616,"[-1.0037990474030392, -17703.0, 17636.0, 0.7200075982138066, -1.0037990474030392, -17703.0, 17636.0, 0.7200075982138066]"
617,"[-0.9205298013245033, -34611.0, 37599.0, 0.21471056433847466, -0.9205298013245033, -34611.0, 37599.0, 0.21471056433847466]"
618,"[-0.8286201070927469, -28937.9, 34923.0, 0.3842516456537186, -0.6413919460130071, -21951.344312, 34224.54, 0.5930454631455111]"
619,"[-0.7170298570822131, -20269.0, 28268.0, 0.6433224675700816, -0.5274467929410338, -14611.668624000002, 27702.640000000003, 0.8123923022011822]"
620,"[-0.5887838737401202, -9973.998821157636, 16940.0, 0.9509894630403969, -0.3496211422767236, -5567.2272211576355, 15923.6, 1.0826862112333264]"
621,"[-0.6146563512172197, -14296.90672931253, 23260.0, 0.8217989884894811, -0.4025677053236936, -9176.45032931253, 22794.8, 0.9748242682983266]"
622,"[-0.8995841570659213, -26392.0, 29338.0, 0.4603360860690964, -0.7194561570659215, -21107.404736, 29337.999999999996, 0.6182666699424597]"
623,"[-0.8254605100709019, -23400.98, 28349.0, 0.5497229759591955, -0.6585801123172469, -18296.685852, 27782.019999999997, 0.7022652454772706]"
624,"[-0.900918798112739, -36280.0, 40270.0, 0.16483235582546726, -0.715166120523203, -28223.74488, 39464.6, 0.4055942328232764]"
625,"[-0.5204134676903391, -19521.75, 37512.0, 0.6656540980741826, -0.35590385298926563, -12015.5988, 33760.8, 0.8899760721207738]"
626,"[-0.7568966806220095, -40497.0, 53504.0, 0.03880694821650852, -0.5923454049170315, -29791.277632, 50293.76, 0.35874838174165596]"
627,"[-0.9285839878936369, -12885.96, 13877.0, 0.863965252818658, -0.9285839878936369, -12885.96, 13877.0, 0.863965252818658]"
628,"[-0.7907751032059055, -26494.919832913864, 33505.0, 0.4572603180126545, -0.5735782325061516, -18449.029132913864, 32164.8, 0.6977124534275538]"
629,"[-0.7982025441825714, -31458.758671323503, 39412.0, 0.3089155674990773, -0.6102760654924199, -23571.1562873235, 38623.759999999995, 0.5446372429795124]"
630,"[-0.7080475154759913, -16928.0, 23908.0, 0.7431685398540586, -0.49788521987346057, -11665.371040000002, 23429.84, 0.900442658843556]"
631,"[-0.9287384202000603, -24905.978214505016, 26817.0, 0.5047459749077964, -0.9287384202000603, -24905.978214505016, 26817.0, 0.5047459749077964]"
632,"[-0.7307438115837539, -24325.0, 33288.0, 0.5221085588050978, -0.531899803733077, -16997.64544, 31956.480000000003, 0.7410871798910268]"
633,"[-0.8919459193168755, -16294.96, 18269.0, 0.7620869946875363, -0.8919459193168755, -16294.96, 18269.0, 0.7620869946875363]"
634,"[-0.7614565864677094, -22249.0, 29219.0, 0.584149997314986, -0.5727801902731728, -16401.343092000003, 28634.620000000003, 0.7589077268355083]"
635,"[-0.8012720189137891, -24063.0, 30031.0, 0.5299384513338024, -0.5929918560344787, -17451.97566, 29430.379999999997, 0.7275094821996424]"
636,"[-0.7912795722006292, -11301.846129741587, 14283.0, 0.9113066320451986, -0.7713035722006293, -11016.528921741587, 14282.999999999998, 0.9198333613399698]"
637,"[-0.7215001678645466, -31158.70624939831, 43186.0, 0.3178826599290459, -0.5793335198494962, -22517.18764939831, 38867.4, 0.5761351863519528]"
638,"[-0.7612125815695888, -22047.0, 28963.0, 0.5901867846844452, -0.5725312056832539, -16250.576884, 28383.74, 0.7634133879255859]"
639,"[-0.8390444735120994, -25657.98, 30580.0, 0.48227233688558396, -0.7281296599084368, -21375.5568, 29356.8, 0.610252922452115]"
640,"[-0.36980624228051373, -7027.797828298883, 19004.0, 1.0390369330482088, -0.13060266938156392, -2084.8574282988825, 15963.36, 1.186757131932911]"
641,"[-0.827267347240716, -33549.0, 40554.0, 0.24644852565711686, -0.6195177012660368, -24621.44244, 39742.92, 0.5132493509953766]"
642,"[-0.8584823654063154, -18095.949780399722, 21079.0, 0.7082642602378222, -0.8584823654063154, -18095.949780399722, 21079.0, 0.7082642602378222]"
643,"[-0.7954411122247064, -30953.0, 38913.0, 0.32403020888046447, -0.6074582777803127, -23165.263484000003, 38134.740000000005, 0.5567673843085109]"
644,"[-0.5859291884505581, -28237.685378997743, 48193.0, 0.4051776198120212, -0.49543243161173117, -21488.737658997743, 43373.7, 0.6068705027488371]"
645,"[-0.8055221156459943, -41486.0, 51502.0, 0.009250598174948122, -0.6177450159653003, -31178.801736, 50471.96000000001, 0.31728210458399525]"
646,"[-0.6910493827160494, -20151.0, 29160.0, 0.6468489077165973, -0.480519778281683, -13731.7176, 28576.800000000003, 0.8386897142181423]"
647,"[-0.5395899261603375, -16369.0, 30336.0, 0.7598743029210275, -0.37152316995388085, -9692.653119999999, 26088.96, 0.9593975035116844]"
648,"[-0.926691798118801, -25320.0, 27323.0, 0.4923728982476128, -0.8466477981188011, -23132.957788, 27322.999999999996, 0.5577328428113545]"
649,"[-0.9195096340910909, -34502.76, 37523.0, 0.21794532604575315, -0.9195096340910909, -34502.76, 37523.0, 0.21794532604575315]"
650,"[-0.6241078509119746, -16527.0, 26481.0, 0.7551524593350148, -0.4416748446999735, -11228.151899999999, 25421.760000000002, 0.9135089904378029]"
651,"[-0.6109010928586157, -26664.0, 43647.0, 0.4522073426805176, -0.3987358090394038, -17055.54942, 42774.06, 0.7393567144697129]"
652,"[-0.5618586924655526, -15332.0, 27288.0, 0.7908651370899842, -0.36910886986280883, -9870.797984, 26742.24, 0.9540736289328268]"
653,"[-0.7737794796482246, -20295.461971693283, 26229.0, 0.6425316492706311, -0.5558744579669008, -13996.829911693285, 25179.839999999997, 0.8307668099868643]"
654,"[-0.8839133136554296, -22759.0, 25748.0, 0.5689086034614007, -0.8239133136554296, -21214.12, 25747.999999999996, 0.6150774751016492]"
655,"[-0.7899561013671724, -33779.31285056166, 42761.0, 0.23956560631407328, -0.614433438924138, -25222.836750561662, 41050.56, 0.4952766303118949]"
656,"[-0.7773041778101953, -38364.625, 49356.0, 0.1025331584489376, -0.6191601975668837, -27503.34364, 44420.4, 0.4271234858261218]"
657,"[-0.3849872757088384, -11844.903511733832, 30767.0, 0.8950773154882561, -0.154114123094509, -4457.131471733833, 28920.98, 1.1158615181591285]"
658,"[-0.666308500477555, -27905.0, 41880.0, 0.4151199509701268, -0.5312482148542321, -18688.8872, 35179.2, 0.6905442744679078]"
659,"[-0.7576555460854743, -12445.25, 16426.0, 0.8771359090641747, -0.7576555460854743, -12445.25, 16426.0, 0.8771359090641747]"
660,"[-0.805763192263873, -28997.0, 35987.0, 0.382485437071862, -0.6179910125141563, -21794.849716, 35267.259999999995, 0.597722317603538]"
661,"[-0.7199853935271218, -25619.960243269103, 35584.0, 0.48340856058470766, -0.5624014515907519, -19211.993523269102, 34160.64, 0.6749111970164464]"
662,"[-0.8370633187772926, -30670.0, 36640.0, 0.33248768821490493, -0.6499462436502985, -23337.74976, 35907.2, 0.5516126171186009]"
663,"[-0.6108616718072853, -31292.0, 51226.0, 0.3138991647307284, -0.4564551908969838, -21044.136248000003, 46103.4, 0.6201574541466338]"
664,"[-0.8018404756618064, -32501.0, 40533.0, 0.2777680957719352, -0.6140004853691903, -24389.53604, 39722.34, 0.5201798937004101]"
665,"[-0.5899977899157011, -18687.0, 31673.0, 0.6906006736021832, -0.4203383976314785, -11715.772700000001, 27872.24, 0.8989364009005472]"
666,"[-0.606710849515688, -26182.0, 43154.0, 0.466611954126455, -0.455709030118049, -19272.354135999998, 42290.92, 0.6731073149147302]"
667,"[-0.919385539261682, -34294.0, 37301.0, 0.22418413659648745, -0.919385539261682, -34294.0, 37301.0, 0.22418413659648745]"
668,"[-0.7791414924240028, -24631.0, 31613.0, 0.5129637224929466, -0.5704096861469415, -17671.71418, 30980.74, 0.7209425776346935]"
669,"[-0.8713955983225513, -26805.0, 30761.0, 0.4479935455562911, -0.6712795983225512, -20649.231723999997, 30760.999999999996, 0.6319592098031959]"
670,"[-0.5583592451715351, -15119.81, 27079.0, 0.7972064534856553, -0.34512167874646443, -9158.638939999999, 26537.42, 0.9753565631994872]"
671,"[-0.8379018284183771, -30657.99, 36589.0, 0.3328466080976138, -0.6712018657330379, -24067.432964, 35857.22, 0.5298059718234832]"
672,"[-0.48208203440711234, -16701.25, 34644.0, 0.7499449831017065, -0.2672877902113392, -9074.719840000002, 33951.119999999995, 0.977864492718974]"
673,"[-0.806810234644416, -33456.0, 41467.0, 0.2492278386539471, -0.6190716680045061, -25157.623959999997, 40637.66, 0.49722552016530996]"
674,"[-0.9339867109634552, -28113.0, 30100.0, 0.4089038530847431, -0.9339867109634552, -28113.0, 30100.0, 0.4089038530847431]"
675,"[-0.6815341057583414, -23469.99, 34437.0, 0.5476606061752034, -0.5243569383617516, -15890.4063, 30304.559999999998, 0.7741771167985659]"
676,"[-0.9500222343001137, -38455.0, 40478.0, 0.09983229380282432, -0.9500222343001137, -38455.0, 40478.0, 0.09983229380282432]"
677,"[-0.8270194880744619, -28432.93, 34380.0, 0.3993427175247871, -0.6739286334108977, -22242.87976, 33004.8, 0.5843329012136496]"
678,"[-0.8912668770942145, -16034.782385802013, 17991.0, 0.7698624250598454, -0.8912668770942145, -16034.782385802013, 17991.0, 0.7698624250598454]"
679,"[-1.0013126720881091, -31275.0, 31234.0, 0.3144072111925146, -1.0013126720881091, -31275.0, 31234.0, 0.3144072111925146]"
680,"[-0.6474571380023898, -25616.64166506455, 39565.0, 0.48350773657970664, -0.5311331113663521, -18492.567765064552, 34817.2, 0.6964112976619558]"
681,"[-0.9268154952377367, -24619.0, 26563.0, 0.5133223435247957, -0.8267394952377368, -21960.681212, 26562.999999999996, 0.5927664290861553]"
682,"[-0.6556175298804781, -24684.0, 37650.0, 0.5113798129356133, -0.49490628395508873, -16397.235, 33132.0, 0.7590304975181726]"
683,"[-0.7590208904832243, -25179.0, 33173.0, 0.49658669537183936, -0.5702947862073717, -18540.021164, 32509.54, 0.6949931487543743]"
684,"[-0.7254589539314167, -20944.0, 28870.0, 0.6231500345285717, -0.5156519938075681, -14589.1356, 28292.6, 0.8130657035609788]"
685,"[-0.5618656542961183, -21756.0, 38721.0, 0.598883344706785, -0.4149626677131722, -14782.3479, 35623.32, 0.8072915373616513]"
686,"[-0.82589023387002, -14055.0, 17018.0, 0.8290283918959221, -0.82589023387002, -14055.0, 17018.0, 0.8290283918959221]"
687,"[-0.7715917670616814, -23505.0, 30463.0, 0.5466143293147838, -0.5627058847568177, -16798.87518, 29853.74, 0.747027446202869]"
688,"[-0.5704195074012652, -9287.0, 16281.0, 0.9715204818839503, -0.3574280687768013, -5702.900659999999, 15955.38, 1.078631598847313]"
689,"[-0.6812107336811841, -25589.0, 37564.0, 0.4843338101169963, -0.5446855800882435, -18823.723599999998, 34558.88, 0.6865146770596734]"
690,"[-0.6094239470936303, -14007.0, 22984.0, 0.8304628760233184, -0.41764484397309226, -9407.166112, 22524.32, 0.9679293072940562]"
691,"[-0.6603532847543169, -23290.0, 35269.0, 0.5530396228020795, -0.46961355587175185, -16231.544492, 34563.62, 0.7639821725970523]"
692,"[-0.6838867117781217, -10728.814734375173, 15688.0, 0.9284317245692163, -0.49362725691645076, -7589.1439183751745, 15374.240000000002, 1.0222610568775758]"
693,"[-0.8152794329799912, -12998.0, 15943.0, 0.8606169277846272, -0.5551314329799912, -8850.460436, 15942.999999999998, 0.9845665042910021]"
694,"[-0.8627387348663944, -12042.97, 13959.0, 0.8891580814551948, -0.6826507348663945, -9529.121608, 13958.999999999998, 0.9642846568094575]"
695,"[-0.7775268997045214, -27893.0, 35874.0, 0.4154785720019759, -0.5891947956168584, -20714.038615999998, 35156.520000000004, 0.6300224502631984]"
696,"[-0.7298930534507537, -8068.967705898082, 11055.0, 1.0079214817286433, -0.5498250534507538, -6078.315965898082, 11054.999999999998, 1.0674122801495545]"
697,"[-0.737622272385252, -19606.0, 26580.0, 0.6631362795797424, -0.5484594616176041, -14286.49144, 26048.4, 0.82211025030617]"
698,"[-0.8424256989505727, -10516.0, 12483.0, 0.9347917112054087, -0.8424256989505727, -10516.0, 12483.0, 0.9347917112054087]"
699,"[-0.7352144899904671, -19281.0, 26225.0, 0.6728489325256545, -0.5157025937400699, -12983.3285, 25176.0, 0.8610553868236916]"
700,"[-0.5613145125716806, -10180.0, 18136.0, 0.9448331000971825, -0.3345567839288339, -5824.820959999999, 17410.56, 1.0749880001982008]"
701,"[-0.6726794343107243, -26589.0, 39527.0, 0.45444872412957427, -0.5142948117167322, -17889.1073, 34783.759999999995, 0.7144457655504196]"
702,"[-0.8143883030085924, -30686.965645666773, 37681.0, 0.33198066843532126, -0.606375819396523, -22391.870305666773, 36927.38, 0.5798803059450851]"
703,"[-0.8000509216184274, -31815.625, 39767.0, 0.2982505865805645, -0.6121784914473748, -23857.612028, 38971.66, 0.5360764885378045]"
704,"[-0.7120254132298393, -29583.94389428659, 41549.0, 0.36494456832131494, -0.5957556387810825, -23762.928994286587, 39887.03999999999, 0.5389060991418799]"
705,"[-0.5106103181626659, -18706.71961620743, 36636.0, 0.6900113511761853, -0.33723093690067946, -12107.696752207426, 35903.28, 0.8872237168997894]"
706,"[-0.8493814343801367, -39272.0, 46236.0, 0.07541617855110051, -0.6624994228368741, -30018.696848, 45311.28, 0.35195193891630394]"
707,"[-0.7558839359984342, -30896.0, 40874.0, 0.32573365878174754, -0.5997957666650356, -23535.410079999998, 39239.03999999999, 0.5457055214590996]"
708,"[-0.725586377685043, -10425.950660956383, 14369.0, 0.9374828434458378, -0.505442377685043, -7262.701524956382, 14368.999999999998, 1.0320168158748362]"
709,"[-0.7901248085334791, -26100.982925094948, 33034.0, 0.46903315637644194, -0.572900842222374, -18168.198165094946, 31712.64, 0.7061051110487531]"
710,"[-0.7136926436263727, -17422.664816207012, 24412.0, 0.7283854392867597, -0.49328400377747167, -11560.367136207013, 23435.52, 0.9035807095374244]"
711,"[-0.897030660539175, -16743.974309624242, 18666.0, 0.7486681634348328, -0.897030660539175, -16743.974309624242, 18666.0, 0.7486681634348328]"
712,"[-0.7775374476945157, -38464.0, 49469.0, 0.09956332802893753, -0.6194193863272398, -27577.851860000002, 44522.1, 0.42489680126465196]"
713,"[-0.8125421807089058, -30099.0, 37043.0, 0.3495520723137229, -0.6657410007233734, -24167.823012, 36302.14, 0.5268058066067217]"
714,"[-0.9541607740139628, -42505.0, 44547.0, -0.021202304446234936, -0.874156774013963, -38941.061812, 44546.99999999999, 0.08530629475600217]"
715,"[-0.6967902892561983, -6744.93, 9680.0, 1.0474904624199963, -0.6967902892561983, -6744.93, 9680.0, 1.0474904624199963]"
716,"[-0.6389758030871924, -12253.0, 19176.0, 0.8828813168452566, -0.4477997990685636, -8415.268768, 18792.48, 0.9975722447101917]"
717,"[-0.50968159602599, -18672.69495200817, 36636.0, 0.6910281811914732, -0.29545060818978564, -10607.645912008167, 35903.28, 0.9320528652446489]"
718,"[-0.5853147249343733, -30993.0, 52951.0, 0.3228348054409676, -0.4377667328799696, -20398.56392, 46596.880000000005, 0.639450438680014]"
719,"[-0.6883903560226974, -28752.0, 41767.0, 0.3898072831387804, -0.5445469256077876, -19559.91864, 35919.62, 0.6645134249857597]"
720,"[-0.4989356669820246, -16876.0, 33824.0, 0.7447225643254045, -0.304901701002066, -10106.735232, 33147.52, 0.9470226239887111]"
721,"[-0.8176393955184992, -31381.0, 38380.0, 0.31123939207784784, -0.6096932607331624, -22932.0268, 37612.4, 0.5637376826652722]"
722,"[-0.6495563874009885, -31408.0, 48353.0, 0.31043249475618745, -0.43817998714386586, -20763.57058, 47385.94, 0.6285421832599324]"
723,"[-0.45095379398050023, -10638.0, 23590.0, 0.9311457307149432, -0.24517883020988396, -4974.041, 20287.4, 1.1004136324591762]"
724,"[-0.5404907032730626, -10552.0, 19523.0, 0.9337158481098615, -0.3128653159094401, -5863.7467799999995, 18742.08, 1.0738246987203697]"
725,"[-0.4518482492793833, -15657.897382278468, 34653.0, 0.7811256657975164, -0.2413835929993576, -8030.079022278469, 33266.88, 1.0090836733825528]"
726,"[-0.8044008193854676, -12456.146688183966, 15485.0, 0.8768102606008188, -0.6242928193854678, -9667.174308183967, 15484.999999999998, 0.9601589399936639]"
727,"[-0.8109227509150453, -8419.0, 10382.0, 0.9974607365210327, -0.8109227509150453, -8419.0, 10382.0, 0.9974607365210327]"
728,"[-0.7579637157939445, -24984.0, 32962.0, 0.5024142871393866, -0.5692160365244333, -18387.249016, 32302.76, 0.6995587575338376]"
729,"[-0.7089202723003436, -19359.903716250083, 27309.0, 0.6704908881807936, -0.5191717064289221, -13894.498928250083, 26762.82, 0.8338249802262417]"
730,"[-0.6782610167005334, -16826.977563323533, 24809.0, 0.7461876040607937, -0.467470425204626, -11365.524303323535, 24312.82, 0.90940360435218]"
731,"[-0.4624549346552501, -10261.875, 22190.0, 0.9423862586819624, -0.2915054829502779, -5821.656, 19971.0, 1.0750825852999473]"
732,"[-0.5528366981855354, -8653.0, 15652.0, 0.990467626399976, -0.2964311936799298, -4268.5617600000005, 14399.84, 1.1214969402089172]"
733,"[-0.6813243214597174, -14886.936423894826, 21850.0, 0.8041659003317568, -0.491012572918079, -10514.052223894825, 21413.0, 0.9348499206617961]"
734,"[-0.47993128221146336, -9219.0, 19209.0, 0.9735526677310951, -0.28550947164435037, -5374.664412, 18824.82, 1.0884409673429818]"
735,"[-0.7282974559686889, -18608.0, 25550.0, 0.6929615953951895, -0.5389443428251928, -13494.627400000001, 25039.0, 0.8457751752319174]"
736,"[-0.8719324905428563, -26968.0, 30929.0, 0.4431222765403413, -0.6855882556559758, -20780.467976, 30310.42, 0.6280372031275089]"
737,"[-0.6741698967916686, -14436.0, 21413.0, 0.8176421741347143, -0.4404573370124134, -8865.62218, 20128.22, 0.984113394267843]"
738,"[-0.7708741915293136, -36948.0, 47930.0, 0.14486911838586933, -0.6204719473144713, -27360.0828, 44095.6, 0.4314048483481521]"
739,"[-0.6980244331939247, -25369.0, 36344.0, 0.49090852903422916, -0.5310715924376942, -17371.13936, 32709.6, 0.7299252819760473]"
740,"[-0.5767418199576754, -17714.625, 30715.0, 0.7196601840892027, -0.40471206118130143, -12182.11634, 30100.7, 0.8849996811194598]"
741,"[-0.6376067860053732, -21122.0, 33127.0, 0.6178304892228106, -0.4744395295515605, -13830.747299999999, 29151.76, 0.8357302031183337]"
742,"[-0.6988825128360012, -23140.0, 33110.0, 0.5575223857001929, -0.529369911057144, -17176.889, 32447.800000000003, 0.7357304706877351]"
743,"[-0.34404601302246907, -10447.989323466341, 30368.0, 0.9368242161216799, -0.13185746066220114, -3763.9925234663406, 28545.920000000002, 1.1365760352293337]"
744,"[-0.9548227047202876, -41953.0, 43938.0, -0.004705736981177971, -0.9548227047202876, -41953.0, 43938.0, -0.004705736981177971]"
745,"[-0.9287077126293388, -25311.0, 27254.0, 0.4926418640214996, -0.9287077126293388, -25311.0, 27254.0, 0.4926418640214996]"
746,"[-0.9287455673758865, -25143.0, 27072.0, 0.49766255846738655, -0.8487295673758867, -22976.806848, 27071.999999999996, 0.5623994270802714]"
747,"[-0.9175803560261808, -22010.0, 23987.0, 0.5912925328659798, -0.9175803560261808, -22010.0, 23987.0, 0.5912925328659798]"
748,"[-0.8496057037917252, -39324.0, 46285.0, 0.07386215407975458, -0.6627282691752298, -30060.89038, 45359.3, 0.35069098158437084]"
749,"[-0.8214111422186834, -31980.0, 38933.0, 0.29333822557138206, -0.6135419818557994, -23409.289380000002, 38154.34, 0.5494746494233932]"
750,"[-0.6574913062643876, -13424.0, 20417.0, 0.8478858811539854, -0.4462972512901914, -8929.80996, 20008.66, 0.9821951369432012]"
751,"[-0.8367558389928772, -20205.98, 24148.0, 0.6452058256890089, -0.6566238389928774, -15856.152463999999, 24147.999999999996, 0.7752007956328251]"
752,"[-0.2907571524119668, -6946.769885426711, 23892.0, 1.0414584600883277, -0.05272620042913213, -1209.3450054267119, 22936.32, 1.2129218959735024]"
753,"[-0.505464480874317, -12210.0, 24156.0, 0.8841663755427158, -0.27637966757741345, -6409.1781599999995, 23189.760000000002, 1.0575244350288313]"
754,"[-0.9032331585973367, -27741.0, 30713.0, 0.4200211050720641, -0.7030971585973367, -21594.223031999998, 30712.999999999996, 0.6037180633062494]"
755,"[-0.6293539282280326, -20291.0, 32241.0, 0.6426649956783582, -0.41756523288574754, -13193.46626, 31596.18, 0.8547754017968874]"
756,"[-0.8389747282964515, -25629.0, 30548.0, 0.4831384066774994, -0.6723701309147464, -20128.771504, 29937.04, 0.6475132082309284]"
757,"[-0.7374878490922944, -28071.0, 38063.0, 0.4101590266962148, -0.5623998359698853, -19694.094960000002, 35017.96, 0.6605035541250838]"
758,"[-0.7029444801026957, -30665.25, 43624.0, 0.3326296423733452, -0.5130862041864243, -21935.21512, 42751.52, 0.5935274854353388]"
759,"[-0.9262322841274607, -24526.63088369516, 26480.0, 0.516082802508148, -0.7661282841274608, -20287.07696369516, 26479.999999999996, 0.6427822359556602]"
760,"[-0.7273711714441193, -18545.78275831071, 25497.0, 0.6948209630129742, -0.5992481341266525, -14973.44908231071, 24987.059999999998, 0.8015804620959976]"
761,"[-0.8723660164603719, -13461.48, 15431.0, 0.8467657881311769, -0.7322900164603721, -11299.967244, 15430.999999999998, 0.9113627827071464]"
762,"[-0.8298452715805443, -39289.85422825245, 47346.0, 0.07488260340453698, -0.6425768077352493, -29814.97270825245, 46399.08, 0.358040252350373]"
763,"[-0.8045567222794753, -28886.0, 35903.0, 0.3858026816164658, -0.6167599206933421, -21700.660804, 35184.94, 0.6005371613377198]"
764,"[-0.7861832506565509, -10777.0, 13708.0, 0.9269917037626916, -0.7461872506565509, -10228.734831999998, 13707.999999999998, 0.94337665545228]"
765,"[-0.7235627103566034, -39274.98391815643, 54280.0, 0.07532700390041615, -0.6384667199470774, -28417.898318156433, 44509.6, 0.3997919406292177]"
766,"[-0.8419471312231506, -31946.0, 37943.0, 0.2943543184949544, -0.6478032616907818, -23596.415192, 36425.28, 0.5438823784413072]"
